filename,rows,columns,column_names,dtypes,missing_values,duplicate_rows,contains_timestamps,contains_sensor_measurements,contains_operating_conditions,contains_rpm_or_speed,contains_load,contains_labels,contains_fault_or_healthy_info,contains_experiment_or_run_ids
Run_219.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,11469,False,True,False,False,False,False,False,False
Run_22.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,1873,False,True,False,False,False,False,False,False
Run_220.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,10097,False,True,False,False,False,False,False,False
Run_221.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,3979,False,True,False,False,False,False,False,False
Run_222.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,14740,False,True,False,False,False,False,False,False
Run_223.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,7759,False,True,False,False,False,False,False,False
Run_224.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,2763,False,True,False,False,False,False,False,False
Run_225.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,5390,False,True,False,False,False,False,False,False
Run_226.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,2151,False,True,False,False,False,False,False,False
Run_227.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,6487,False,True,False,False,False,False,False,False
Run_228.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,16555,False,True,False,False,False,False,False,False
Run_229.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,1468,False,True,False,False,False,False,False,False
Run_23.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,6312,False,True,False,False,False,False,False,False
Run_230.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,14038,False,True,False,False,False,False,False,False
Run_231.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,1308,False,True,False,False,False,False,False,False
Run_232.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,9589,False,True,False,False,False,False,False,False
Run_233.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,7414,False,True,False,False,False,False,False,False
Run_234.csv,133327,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,651,False,True,False,False,False,False,False,False
Run_235.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,14157,False,True,False,False,False,False,False,False
Run_236.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,18445,False,True,False,False,False,False,False,False
Run_237.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,3905,False,True,False,False,False,False,False,False
Run_238.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,8932,False,True,False,False,False,False,False,False
Run_239.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,8455,False,True,False,False,False,False,False,False
Run_24.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,16730,False,True,False,False,False,False,False,False
Run_240.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,8443,False,True,False,False,False,False,False,False
Run_241.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,16770,False,True,False,False,False,False,False,False
Run_242.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,7426,False,True,False,False,False,False,False,False
Run_243.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,14831,False,True,False,False,False,False,False,False
Run_244.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,13094,False,True,False,False,False,False,False,False
Run_245.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,9060,False,True,False,False,False,False,False,False
Run_246.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,6201,False,True,False,False,False,False,False,False
Run_247.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,14066,False,True,False,False,False,False,False,False
Run_248.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,17789,False,True,False,False,False,False,False,False
Run_249.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,3065,False,True,False,False,False,False,False,False
Run_25.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,2633,False,True,False,False,False,False,False,False
Run_250.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,9319,False,True,False,False,False,False,False,False
Run_251.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,3107,False,True,False,False,False,False,False,False
Run_252.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,15592,False,True,False,False,False,False,False,False
Run_253.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,9706,False,True,False,False,False,False,False,False
Run_254.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,10811,False,True,False,False,False,False,False,False
Run_255.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,15574,False,True,False,False,False,False,False,False
Run_256.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,3965,False,True,False,False,False,False,False,False
Run_257.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,6967,False,True,False,False,False,False,False,False
Run_258.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,3699,False,True,False,False,False,False,False,False
Run_259.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,2091,False,True,False,False,False,False,False,False
Run_26.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,1415,False,True,False,False,False,False,False,False
Run_260.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,7439,False,True,False,False,False,False,False,False
Run_261.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,13166,False,True,False,False,False,False,False,False
Run_262.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,3304,False,True,False,False,False,False,False,False
Run_263.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,8106,False,True,False,False,False,False,False,False
Run_264.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,13965,False,True,False,False,False,False,False,False
Run_265.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,4423,False,True,False,False,False,False,False,False
Run_266.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,1675,False,True,False,False,False,False,False,False
Run_267.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,3522,False,True,False,False,False,False,False,False
Run_268.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,9260,False,True,False,False,False,False,False,False
Run_269.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,19421,False,True,False,False,False,False,False,False
Run_27.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,16714,False,True,False,False,False,False,False,False
Run_270.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,1928,False,True,False,False,False,False,False,False
Run_271.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,5074,False,True,False,False,False,False,False,False
Run_272.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,11533,False,True,False,False,False,False,False,False
Run_273.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,20459,False,True,False,False,False,False,False,False
Run_274.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,12909,False,True,False,False,False,False,False,False
Run_275.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,3701,False,True,False,False,False,False,False,False
Run_276.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,7866,False,True,False,False,False,False,False,False
Run_277.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,4435,False,True,False,False,False,False,False,False
Run_278.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,19232,False,True,False,False,False,False,False,False
Run_279.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,9884,False,True,False,False,False,False,False,False
Run_28.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,6856,False,True,False,False,False,False,False,False
Run_280.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,16809,False,True,False,False,False,False,False,False
Run_281.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,1445,False,True,False,False,False,False,False,False
Run_282.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,7635,False,True,False,False,False,False,False,False
Run_283.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,1904,False,True,False,False,False,False,False,False
Run_284.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,10418,False,True,False,False,False,False,False,False
Run_285.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,9334,False,True,False,False,False,False,False,False
Run_286.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,2577,False,True,False,False,False,False,False,False
Run_287.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,13802,False,True,False,False,False,False,False,False
Run_288.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,3333,False,True,False,False,False,False,False,False
Run_289.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,2171,False,True,False,False,False,False,False,False
Run_29.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,4883,False,True,False,False,False,False,False,False
Run_290.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,5732,False,True,False,False,False,False,False,False
Run_291.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,1366,False,True,False,False,False,False,False,False
Run_292.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,11458,False,True,False,False,False,False,False,False
Run_293.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,5888,False,True,False,False,False,False,False,False
Run_294.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,1629,False,True,False,False,False,False,False,False
Run_295.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,9794,False,True,False,False,False,False,False,False
Run_296.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,2233,False,True,False,False,False,False,False,False
Run_297.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,7357,False,True,False,False,False,False,False,False
Run_298.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,11419,False,True,False,False,False,False,False,False
Run_299.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,9819,False,True,False,False,False,False,False,False
Run_3.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,557,False,True,False,False,False,False,False,False
Run_30.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,1345,False,True,False,False,False,False,False,False
Run_300.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,1840,False,True,False,False,False,False,False,False
Run_301.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,6263,False,True,False,False,False,False,False,False
Run_302.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,1432,False,True,False,False,False,False,False,False
Run_303.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,13515,False,True,False,False,False,False,False,False
Run_304.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,9847,False,True,False,False,False,False,False,False
Run_305.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,4713,False,True,False,False,False,False,False,False
Run_306.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,5095,False,True,False,False,False,False,False,False
Run_307.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,12189,False,True,False,False,False,False,False,False
Run_308.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,1297,False,True,False,False,False,False,False,False
Run_309.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,11918,False,True,False,False,False,False,False,False
Run_31.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,16038,False,True,False,False,False,False,False,False
Run_310.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,5614,False,True,False,False,False,False,False,False
Run_311.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,8917,False,True,False,False,False,False,False,False
Run_312.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,2865,False,True,False,False,False,False,False,False
Run_313.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,4945,False,True,False,False,False,False,False,False
Run_314.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,1959,False,True,False,False,False,False,False,False
Run_315.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,15463,False,True,False,False,False,False,False,False
Run_316.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,12724,False,True,False,False,False,False,False,False
Run_317.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,1976,False,True,False,False,False,False,False,False
Run_318.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,8766,False,True,False,False,False,False,False,False
Run_319.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,8200,False,True,False,False,False,False,False,False
Run_32.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,878,False,True,False,False,False,False,False,False
Run_320.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,7593,False,True,False,False,False,False,False,False
Run_321.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,7030,False,True,False,False,False,False,False,False
Run_322.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,16247,False,True,False,False,False,False,False,False
Run_323.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,10417,False,True,False,False,False,False,False,False
Run_324.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,12717,False,True,False,False,False,False,False,False
Run_325.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,8896,False,True,False,False,False,False,False,False
Run_326.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,12768,False,True,False,False,False,False,False,False
Run_327.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,1545,False,True,False,False,False,False,False,False
Run_328.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,18262,False,True,False,False,False,False,False,False
Run_329.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,3602,False,True,False,False,False,False,False,False
Run_33.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,6053,False,True,False,False,False,False,False,False
Run_330.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,5014,False,True,False,False,False,False,False,False
Run_331.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,7717,False,True,False,False,False,False,False,False
Run_332.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,1932,False,True,False,False,False,False,False,False
Run_333.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,22139,False,True,False,False,False,False,False,False
Run_334.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,1100,False,True,False,False,False,False,False,False
Run_335.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,2162,False,True,False,False,False,False,False,False
Run_336.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,3674,False,True,False,False,False,False,False,False
Run_337.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,5018,False,True,False,False,False,False,False,False
Run_338.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,7472,False,True,False,False,False,False,False,False
Run_339.csv,133328,3,"[""Column_1"", ""Column_2"", ""Column_3""]","{""Column_1"": ""float64"", ""Column_2"": ""float64"", ""Column_3"": ""float64""}",0,1376,False,True,False,False,False,False,False,False
