run_id,window_id,window_size,signal_length,mean_Signal_1,std_Signal_1,variance_Signal_1,rms_Signal_1,min_Signal_1,max_Signal_1,peak_to_peak_Signal_1,kurtosis_Signal_1,skewness_Signal_1,mean_Signal_2,std_Signal_2,variance_Signal_2,rms_Signal_2,min_Signal_2,max_Signal_2,peak_to_peak_Signal_2,kurtosis_Signal_2,skewness_Signal_2,mean_Signal_3,std_Signal_3,variance_Signal_3,rms_Signal_3,min_Signal_3,max_Signal_3,peak_to_peak_Signal_3,kurtosis_Signal_3,skewness_Signal_3
Run_2,35,1024,1024,0.0214283057421875,0.007032082641858636,4.945018628192953e-05,0.02255266000414575,-0.0068665,0.048676,0.055542499999999995,1.7875337089699066,-0.055307405355424714,0.0007200294042968751,0.010613338066899222,0.00011264294492229211,0.01063773412270415,-0.053558,0.040283,0.09384100000000001,2.927476116256469,-0.15080926866719885,2.473783994140625,2.43079174531151,5.908748509074576,3.468192001423929,0.021973,4.9451,4.923127,-2.0015992900259256,0.009636313849212957
Run_2,36,1024,1024,0.021337726679687502,0.008170321331602138,6.675415066163293e-05,0.022848473264502393,-0.0068665,0.045013,0.051879499999999995,0.6332985190504496,0.24018762591297124,-6.0499130859375085e-05,0.010839773527606197,0.00011750069012979211,0.010839942355687453,-0.053253,0.047913,0.101166,2.6518367710415056,0.11108011761510293,2.4301872500000004,2.4292199851541616,5.901109736272384,3.43611987659554,0.026855,4.9512,4.924345,-1.9988969828562164,0.04576665028352472
Run_2,37,1024,1024,0.022099619628906247,0.005987866593787437,3.585454634499557e-05,0.02289645680203236,0.0035095,0.041351,0.0378415,0.004491042938759016,-0.08786578216472883,0.001403242421875,0.010653837879730418,0.00011350426156757872,0.010745852728477546,-0.041809,0.05127,0.093079,2.5667829036271694,0.3864345010649013,2.3372383046875,2.426904279325488,5.889864381008367,3.3693541330508534,-0.25024,4.9463,5.19654,-1.9865866815971438,0.12232532109062777
Run_2,38,1024,1024,0.021054730859375002,0.005528359876421522,3.056276292322739e-05,0.021768427928629694,0.0028992,0.036621,0.0337218,-0.1437369093741463,0.012055037485699974,-0.00015184835937500003,0.00947158180721119,8.971086193069398e-05,0.009472798945134373,-0.032501,0.03891,0.071411,0.8184925781634109,0.11023908590621677,2.3510862478515624,2.4258190388782928,5.884598009384403,3.3781954582618723,-0.0073242,4.95,4.9573242,-1.988300195219426,0.11015179789315739
Run_2,39,1024,1024,0.02166614482421875,0.00514274536375831,2.6447829876457588e-05,0.022268131071566794,0.0053406,0.039673,0.0343324,0.2877050802505825,0.328813320820435,0.0007695043359374999,0.008291522921491616,6.874935235762087e-05,0.008327153732257347,-0.042877,0.045929,0.088806,4.384080415079068,0.19485785141211298,2.33886003515625,2.4256266655277146,5.883664720519099,3.369559464465673,0.014648,4.95,4.935352,-1.9865979279464099,0.12069063637204018
Run_2,40,1024,1024,0.021618302480468747,0.006115087596817823,3.739429631675518e-05,0.022466537304484564,-0.0047302,0.0383,0.043030200000000005,0.7776785112608189,-0.26846855751283766,0.0005903851953125001,0.01031411130343806,0.00010638089197970876,0.010330994466098264,-0.036774,0.036774,0.073548,0.7172354864328851,0.12186460586831517,2.3987046484375,2.42888688012434,5.89949147644015,3.4136894215607576,0.026855,4.95,4.923145,-1.996252459475912,0.07110009283556104
Run_2,41,1024,1024,0.020760595605468748,0.0064089397876900475,4.107450920223655e-05,0.021727329313471662,-0.0042725,0.041656,0.0459285,1.0560223941618707,-0.18366265313298413,0.00023290750976562492,0.013269218837230918,0.0001760721685503238,0.013271262730367033,-0.088806,0.07431,0.16311599999999998,6.720549481418364,-0.0685490656020155,2.46422190234375,2.42972766300922,5.903576516392246,3.460630881845519,0.021973,4.95,4.928027,-2.0000868087494372,0.017542104912037417
Run_2,42,1024,1024,0.022206003515625,0.0060560562134620785,3.667581686061264e-05,0.02301700260669409,0.0038147,0.03952,0.0357053,0.0032939706946732983,-0.24273211961471033,0.001187931552734375,0.012534940540791658,0.00015712473436118227,0.012591104627282078,-0.065613,0.059662,0.125275,3.8396834301125757,0.16916676317243828,2.45061626171875,2.430080737301761,5.905292389805072,3.4512044929278605,0.025635,4.95,4.924365,-2.0009164451190156,0.028988256966245553
Run_2,43,1024,1024,0.021446363427734375,0.005346619674870924,2.8586341947716863e-05,0.022102779151549685,-0.00015259,0.038452,0.03860459,0.5376018729535486,-0.27954633683636976,-0.00027730828124999983,0.011105540471893752,0.00012333302917287009,0.01110900216291814,-0.062408,0.051575,0.113983,3.5223476963596765,0.5267124695819343,2.4729749589843752,2.429485040634771,5.902397562668137,3.4666991087245957,0.023193,4.9487,4.925507,-2.0002272199540325,0.01029804504217827
Run_2,44,1024,1024,0.021325641708984374,0.008658900825512026,7.497656350605284e-05,0.02301650620328869,-0.018616,0.059052,0.077668,3.7363283617421246,-0.18776397239149725,0.0006750317773437497,0.01458087856783483,0.00021260201980994507,0.01459649573392083,-0.081024,0.067444,0.148468,4.434469202005105,-0.12092480364914182,2.3741000146484375,2.4274245792375764,5.892390087886724,3.395399971644053,0.025635,4.9475,4.9218649999999995,-1.9920496588756256,0.09162313902622671
Run_2,45,1024,1024,0.02223894443359375,0.006150020745637033,3.782275517176589e-05,0.023073651741591237,-0.0015259,0.039978,0.041503899999999996,0.10527886979045897,-0.010039167071146098,0.0014215826953124999,0.01225475212803361,0.0001501789497195443,0.012336930212948287,-0.078125,0.051117,0.129242,3.651181252317243,-0.2776641409425463,2.35037672265625,2.427217633750483,5.891385441589294,3.378706287914596,0.020752,4.9512,4.930448,-1.9891366185311996,0.11203647776564733
Run_2,46,1024,1024,0.02080171181640625,0.005799254567766849,3.363135354176467e-05,0.0215949662661135,-0.012207,0.043335,0.055542,1.9114580365979146,-0.23166935398988814,-0.0007340298046875001,0.01119068309219553,0.00012523138806995094,0.011214730840466949,-0.054321,0.058899,0.11322,5.0998531023645794,0.41601439581118865,2.3587055820312504,2.4257279735039137,5.884156201439404,3.3834373385870147,0.023193,4.9451,4.921907,-1.9893002491540392,0.10493218707020217
Run_2,47,1024,1024,0.021751222021484374,0.0056623159106506706,3.206182147200773e-05,0.02247615360554191,-0.002594,0.051422,0.054016,3.468173476124961,0.387796183218132,0.0012864114355468752,0.013093699537383824,0.00017144496757528534,0.013156740552157709,-0.07843,0.077667,0.15609699999999999,7.2883004471182415,-0.293613563284756,2.3422048896484373,2.426077101280622,5.8858501013581845,3.3722060800685405,0.021973,4.9475,4.925527,-1.9870668041805482,0.11765547366636757
Run_2,48,1024,1024,0.021406545117187502,0.004798309124297841,2.302377045231991e-05,0.021937728786419617,-0.0013733,0.042877,0.0442503,1.5329249996153766,0.11652802012359303,0.0002564458496093751,0.011134500372645136,0.00012397709854843465,0.011137453165882069,-0.093842,0.091705,0.185547,16.754995127817402,-0.5767523141449435,2.4524709990234377,2.427683971960656,5.893649467714667,3.450835184236663,0.023193,4.9487,4.925507,-1.998395759701922,0.027996744966471948
Run_2,49,1024,1024,0.02138569228515625,0.006029868458698586,3.635931362920806e-05,0.0222195217802859,0.0028992,0.041046,0.0381468,-0.00592267474210928,0.02187200254608017,0.00013053550781249993,0.008636537465810428,7.45897793983472e-05,0.008637523888079679,-0.033112,0.033722,0.066834,1.076103438605605,0.03428342234142194,2.4520902275390624,2.4285436612562368,5.897824314627847,3.4511694827435555,0.024414,4.9487,4.9242859999999995,-1.9989228068714484,0.027901741230836167
Run_2,50,1024,1024,0.0221741197265625,0.006030162309230619,3.6362857475665554e-05,0.02297943522203263,0.0035095,0.044708,0.0411985,0.20557996848104398,-0.017507543438377127,0.0017067797656249999,0.010503660755575586,0.00011032688926821869,0.01064142783824453,-0.056763,0.054474,0.111237,6.6093026629621106,-0.5113437325257391,2.4506557880859376,2.428549611480622,5.89785321542268,3.450154635244888,0.021973,4.9475,4.925527,-1.9989544997620885,0.02986957525917755
Run_2,51,1024,1024,0.0209182422265625,0.005953825532045005,3.544803846603098e-05,0.02174904357242344,-0.00045776,0.046234,0.04669176,0.5347752334302296,0.20193580248513823,-0.000256894052734375,0.009672444804131678,9.355618848897391e-05,0.009675855674993515,-0.053406,0.054016,0.107422,4.582668183083715,0.42563156918846995,2.450430319335937,2.42886731241248,5.899396421305825,3.4502181338614877,0.021973,4.9475,4.925527,-1.99936333455504,0.028707646397233846
Run_2,52,1024,1024,0.021903649462890626,0.009836546243589853,9.675764200228165e-05,0.024010987105812006,-0.024719,0.067444,0.09216300000000001,3.8771706278524976,-0.36326384888616725,0.0009857064062499998,0.011439388779031006,0.0001308596156378205,0.011481778292457261,-0.043793,0.041962,0.085755,1.2606462541709913,-0.08777558055175776,2.33206925,2.4248072362662545,5.879690133049191,3.364258777181796,0.025635,4.9451,4.919465,-1.9848714829876428,0.12807673134896885
Run_2,53,1024,1024,0.021494470703125,0.005900187467662002,3.4812212153555755e-05,0.02228955995440589,-0.0036621,0.041656,0.0453181,1.1679117026633872,0.5404448262017932,0.0007502736328125002,0.00928158169655714,8.614775878986453e-05,0.009311856383877395,-0.048065,0.034485,0.08255,2.698467619616731,-0.40311259160405094,2.353732958984375,2.4268914004631124,5.889801869641807,3.3808077011050406,0.01709,4.95,4.932910000000001,-1.989377589886802,0.10931600343225431
Run_2,54,1024,1024,0.02107142099609375,0.004933349967961459,2.4337941906385334e-05,0.021641227430554993,0.005188,0.038147,0.032959,0.2397190844351793,-0.09585483159292717,-0.0002825279492187499,0.010187545098391182,0.0001037860751317542,0.010191461974311828,-0.058899,0.059662,0.118561,4.6013344686734685,0.2298587964614571,2.350120134765625,2.4263093209881674,5.886976921114062,3.377875303936612,0.024414,4.9475,4.923086,-1.988362922696254,0.11214723477793351
Run_2,55,1024,1024,0.0222647048828125,0.00583443831850145,3.404067049239803e-05,0.02301646701844427,0.0019836,0.040588,0.0386044,-0.006463483436170758,-0.025527956864582747,0.0016070887011718751,0.009883011728252237,9.767392082077127e-05,0.010012824522291677,-0.055695,0.056915,0.11261,4.870384566097311,0.19333429244167988,2.367954396484375,2.4265086416784216,5.887944188140059,3.390450148869577,0.023193,4.95,4.926807,-1.9915623939931346,0.0963800529645974
Run_2,56,1024,1024,0.021159322587890626,0.006151616685262726,3.7842387842402774e-05,0.022035410597963025,0.00091553,0.045013,0.04409747,0.506395612870258,-0.016748627531893868,-0.00022559817382812489,0.01487379431303745,0.00022122975726654518,0.014875505094032262,-0.097198,0.091705,0.188903,11.798301739225039,-0.1047053151972707,2.461326265625,2.4314233959318137,5.911819730284592,3.4597610778983134,0.01709,4.9487,4.93161,-2.001383702357799,0.020229811290454782
Run_2,57,1024,1024,0.021330864453125,0.006378007051533529,4.0678973949411415e-05,0.02226397880584248,-0.0018311,0.046387,0.0482181,1.0073686848062682,-0.2224544015244849,0.0005663917773437502,0.01275777036693329,0.00016276070473540116,0.012770336893788032,-0.085297,0.07431,0.159607,8.010826177816941,-0.07385697820537285,2.439005782226562,2.430500915692674,5.907334701182927,3.4432664588900947,0.020752,4.9475,4.926748,-1.999960023848796,0.03819573502809434
Run_2,58,1024,1024,0.02188876634765625,0.005738865412901696,3.293457622739935e-05,0.02262858078735138,-0.0027466,0.041351,0.0440976,1.4701862693719505,-0.4157226949176743,0.000892137314453125,0.010346743581493836,0.00010705510274118388,0.010385134170005871,-0.03952,0.04837,0.08789,2.4275345967360202,0.20794704558344254,2.4550662656249997,2.429323800945996,5.9016141298427005,3.4538333049602414,0.023193,4.9475,4.924307,-1.9998910783583674,0.025639791201747343
Run_2,59,1024,1024,0.021046254980468748,0.0057128231915870254,3.263634881833457e-05,0.02180782422712638,0.0065613,0.040894,0.0343327,-0.5341373736771744,-0.06663033022041116,-0.00042021164062500013,0.011010040733576223,0.00012122099695500767,0.011018056760514733,-0.080566,0.059357,0.139923,6.374052054328607,-0.16569612157725588,2.3949278232421873,2.4295146881951757,5.902541620156101,3.411483679969122,0.024414,4.9524,4.927986,-1.9963654910286825,0.0753844593780012
Run_2,60,1024,1024,0.021978010048828125,0.008623400408525985,7.436303460576612e-05,0.023609234640541744,-0.0079346,0.052948,0.0608826,0.6087188993751287,-0.09810753865662092,0.0016333205566406248,0.015059507187112854,0.00022678875671870371,0.015147821386570694,-0.062408,0.071411,0.133819,3.4236042452780504,0.6871953237368161,2.3362077509765626,2.424797652962302,5.879643657811487,3.367121962972897,-0.43579,4.9475,5.38329,-1.9848839522605621,0.12259736818024505
Run_2,61,1024,1024,0.0214278685546875,0.005718772476887818,3.270435864240963e-05,0.02217786981293233,0.0045776,0.046692,0.042114399999999996,0.8591612524638146,0.1428212057233811,0.00020131411132812507,0.01185262739771508,0.00014048477622906618,0.011854336911041714,-0.060883,0.061798,0.122681,5.213174689911166,-0.11832954310833847,2.3667498740234376,2.427603989561487,5.8932611301348485,3.390393206742369,0.025635,4.9487,4.923064999999999,-1.9914777939262858,0.09866644788815727
Run_2,62,1024,1024,0.021228641699218752,0.005641816529035164,3.1830093747294384e-05,0.021965548528117926,0.0035095,0.040283,0.0367735,0.5232226104287498,0.264328927686289,0.00037968128906250005,0.014780049933075317,0.0002184498760241997,0.014784925901250365,-0.096283,0.091553,0.187836,11.255678418364322,-0.2941364135330415,2.3327988193359372,2.426118534230287,5.886051142135715,3.3657096537923255,0.024414,4.9463,4.921886,-1.9857249223393925,0.125959720045261
Run_2,63,1024,1024,0.022068926757812503,0.005845668218701064,3.417183692313168e-05,0.022830010187576008,-0.0016785,0.041809,0.0434875,0.5356665128493225,0.04664538182342761,0.0014697040624999996,0.010557453690222028,0.00011145982842118273,0.010659261627923002,-0.047455,0.051575,0.09903,1.5935937622865204,-0.03212826699252889,2.4122332832031246,2.427477942521352,5.892649161427697,3.4222096040454075,0.01709,4.9487,4.93161,-1.9963378280801887,0.06131945528185453
Run_2,64,1024,1024,0.0212277512890625,0.006201434499389088,3.845778985021319e-05,0.022115044983913278,-0.00045776,0.043793,0.04425076,0.778568538579469,-0.00789206597132589,-0.0005581934667968749,0.01091436348171642,0.00011912333021102499,0.01092862800892224,-0.061188,0.053253,0.114441,4.862935420127367,0.11092902492078315,2.4545119531250004,2.431504620306674,5.912214718572702,3.4549737548360917,0.023193,4.9512,4.928007,-2.0016165336986953,0.025155906924866175
Run_2,65,1024,1024,0.0217112875,0.005510137433660982,3.0361614537832036e-05,0.02239958971600793,0.0012207,0.03891,0.0376893,0.5800324534835921,-0.2859181485066956,0.001237099375,0.01081043667520793,0.00011686554110868065,0.010880990578633273,-0.070801,0.056,0.126801,5.66341109233291,-0.045020102703224964,2.44476773828125,2.4293126985975984,5.901560187567546,3.446512655091863,0.025635,4.95,4.924365,-1.9991375256828383,0.033653019276669756
Run_2,66,1024,1024,0.021252905869140627,0.007118810042186584,5.0677456416736554e-05,0.022413466137554197,-0.00076294,0.048676,0.049438939999999994,1.0948413815936053,0.10850965056548384,0.00042677259765625013,0.0095776788972042,9.173193305795068e-05,0.00958718248016908,-0.040894,0.030975,0.071869,0.7469947801017596,-0.3066311755388246,2.4668262509765624,2.431190435489577,5.910686933615999,3.463512478124351,0.021973,4.9524,4.930427,-2.001738582818576,0.015453000901058027
Run_2,67,1024,1024,0.021167524804687497,0.004172762131959126,1.7411943809912073e-05,0.021574893978116617,0.0079346,0.036469,0.0285344,0.15729731306743178,0.015371967037307753,-8.493345703125023e-05,0.010013859522434023,0.00010027738253504256,0.010014219701362948,-0.060272,0.049896,0.110168,4.2624293701187375,-0.4026307354891134,2.3568665380859377,2.4273258155474915,5.891910614823296,3.3833017147710143,0.028076,4.9487,4.920623999999999,-1.990770133771837,0.1064677147805626
Run_2,68,1024,1024,0.0220911087890625,0.007184151401738855,5.1612031363106346e-05,0.02322991861572702,-0.0097656,0.048065,0.057830599999999996,3.023672828660467,-0.0003301880616002588,0.0015689458203125002,0.010734444748980923,0.00011522830406892412,0.010848497363967056,-0.074615,0.058899,0.133514,6.309914253090034,0.16138276092164733,2.3532942685546874,2.4277510260770736,5.8939750446182835,3.381119483104764,0.021973,4.9475,4.925527,-1.9899241716718519,0.1084923783607019
Run_2,69,1024,1024,0.021558553173828127,0.007611266591922465,5.7931379133315025e-05,0.022862690001005784,-0.0032043,0.055389,0.0585933,2.349297779551173,0.3411015426690087,2.5923339843749837e-05,0.011635435616979158,0.00013538336199686718,0.011635464495086383,-0.065613,0.082855,0.148468,8.759124322235966,0.21186273746367973,2.3593548310546875,2.4266817344561322,5.888784240343021,3.3845737485190233,-0.15259,4.9463,5.09889,-1.9899250837765374,0.10381640241792209
Run_2,70,1024,1024,0.02143873154296875,0.005248593655316078,2.7547735358624185e-05,0.0220718586786457,0.0050354,0.039215,0.0341796,0.22649263599189773,-0.07921948790673815,0.00041037371093749996,0.00937676028283961,8.792363340183838e-05,0.009385735985231366,-0.034943,0.042114,0.077057,1.9739882555321415,-0.1558448865620964,2.3330621123046877,2.4248365176261246,5.879832137213191,3.364968195553236,0.023193,4.95,4.926807,-1.9847008580714238,0.1263127286778464
Run_2,71,1024,1024,0.02154335751953125,0.006224381934273715,3.8742930463713e-05,0.022424521927525157,0.0022888,0.039673,0.0373842,-0.13447469148668922,-0.03919837758018658,0.0010032985546875003,0.010688011875809512,0.00011423359785744518,0.010734999107931178,-0.065918,0.053864,0.119782,4.817354459170235,-0.5965266992393464,2.457128694335937,2.430475946365634,5.907213325861923,3.4561097705933697,0.021973,4.9475,4.925527,-2.0010896743671456,0.02378428400963628
Run_2,72,1024,1024,0.020896041796875,0.004408952113639067,1.9438858740362395e-05,0.021356109699968987,0.0035095,0.034943,0.0314335,0.9140546608884086,-0.35268195205720526,-0.0002479520898437501,0.008876269175563146,7.878815447705247e-05,0.008879731680400616,-0.038452,0.047607,0.086059,3.245298591075442,0.20913925449854126,2.45290379296875,2.4306669505750325,5.908141824617727,3.4532417873902497,0.025635,4.9475,4.9218649999999995,-2.000965043574281,0.026559131079518628
Run_2,73,1024,1024,0.022022864999999996,0.005319548431252104,2.829759551243672e-05,0.022656217211190877,0.00045776,0.037079,0.03662124,0.6130554953666629,-0.21205262716137857,0.001444521708984375,0.009514207082903124,9.052013641636398e-05,0.009623241625569375,-0.045471,0.049591,0.09506200000000001,4.211537764806861,0.13738859329715428,2.4450497753906246,2.4286489627998478,5.898335784508777,3.446244940314969,0.019531,4.9487,4.929169,-1.9987743533973568,0.03433261039159271
Run_2,74,1024,1024,0.02134291845703125,0.006442854584986564,4.1510375203282384e-05,0.02229418182994764,0.0012207,0.045013,0.0437923,0.5135269927477331,-0.034040198632606336,9.178873046874992e-05,0.011267897146248025,0.0001269655060984244,0.01126827099733874,-0.09491,0.041656,0.136566,10.060637773637712,-1.4311284323450093,2.426187767578125,2.4312035510829912,5.910750706798547,3.434696171474891,0.025635,4.9475,4.9218649999999995,-2.0001167303024223,0.048279255192670165
Run_2,75,1024,1024,0.021521148144531252,0.0062163601879892585,3.8643133986817846e-05,0.022400958717110273,-0.0018311,0.044708,0.0465391,0.6607540573972663,-0.3745916262278266,0.00041811861328125,0.012995502054086486,0.00016888307363776607,0.013002226609797964,-0.099182,0.065765,0.164947,10.328450323059187,-0.3315514900587911,2.34574694140625,2.4257253106700456,5.88414328282529,3.3744143189510774,0.018311,4.9475,4.929189,-1.9876135394248347,0.11506543530711408
Run_2,76,1024,1024,0.022560795546874998,0.009558887158610745,9.137232371105341e-05,0.02450228192268933,-0.016479,0.081177,0.09765599999999999,5.509886906783367,0.22104913077405758,0.0005967838574218749,0.012896980637425604,0.00016633210956213093,0.012910780787179768,-0.059967,0.042877,0.10284399999999999,1.6646767978119774,-0.29870246171609627,2.3527284169921874,2.427181696301287,5.891210986859993,3.380316847720426,0.020752,4.9487,4.927948,-1.9897332162264958,0.11003015350647569
Run_2,77,1024,1024,0.020175413017578126,0.006876547078812731,4.7286899727127905e-05,0.02131511647064094,-0.0068665,0.043182,0.050048499999999996,1.6063283683961904,-0.8151924541675387,5.200999023437507e-05,0.012236668566249147,0.00014973605760022998,0.012236779095796171,-0.055237,0.063324,0.118561,3.747119413188554,0.6757827048305015,2.361894041992188,2.426988883152268,5.890275038944694,3.3865644102161836,0.019531,4.9475,4.927969,-1.9904442029581502,0.10185487282166111
Run_2,78,1024,1024,0.0217652197265625,0.006441604345595653,4.1494266545196796e-05,0.022698437309443622,0.002594,0.048523,0.045929,1.0695694210218747,0.3870487783456638,0.000782604287109375,0.011454812699931295,0.0001312127339905073,0.011481515730107646,-0.058899,0.067444,0.126343,5.076303389255512,0.749139438840584,2.390578897460937,2.427365028718356,5.892100982644865,3.4069001229314626,0.021973,4.9487,4.926727,-1.9948494753485828,0.0784381385741556
Run_2,79,1024,1024,0.02165048580078125,0.006192618625243764,3.834852543771597e-05,0.022518704688492777,-0.0010681,0.041199,0.0422671,0.8447848894791314,-0.3644806101997331,0.0007507156640624999,0.0109978889131885,0.00012095356054683453,0.011023481054326864,-0.062866,0.057068,0.11993400000000001,3.9752915860194156,-0.26561254435535986,2.4638552675781247,2.431447861867077,5.911938704977981,3.4615778894241935,0.021973,4.9451,4.923127,-2.0019177465987914,0.017633213856153195
Run_2,80,1024,1024,0.021208787890625,0.005160348381465688,2.662919541809555e-05,0.02182754863028868,0.007019,0.03479,0.027771,-0.328320782338992,-0.11005669291700633,0.00036373843750000005,0.009327040981191342,8.699369346482275e-05,0.00933413087093478,-0.055084,0.050354,0.105438,3.406442222257817,-0.023012444790372084,2.4607019824218748,2.4305413683065225,5.907531343049342,3.4586970941879676,0.026855,4.9536,4.9267449999999995,-2.000872166940554,0.020259723916022737
Run_2,81,1024,1024,0.021944489550781248,0.006239126720402498,3.892670223324043e-05,0.0228141912825677,0.0013733,0.0383,0.0369267,0.3444970787531423,-0.1166220251515897,0.0013421495312499999,0.010568981219739,0.00011170336402319567,0.010653859835169144,-0.050201,0.047302,0.097503,1.3508704755439442,-0.12802027193244456,2.4573147431640625,2.4301097717713094,5.905433502858406,3.455984555785785,0.019531,4.9487,4.929169,-2.0006786001716654,0.02258146567507851
Run_2,82,1024,1024,0.020828383242187498,0.006152040292342652,3.784759975860746e-05,0.021717945304334033,-0.0083923,0.041351,0.0497433,2.1386211754556648,-0.3748530939673913,-0.00026077128906249977,0.01003996893906741,0.00010080097629743837,0.010043354915696133,-0.041351,0.037231,0.078582,0.9477992479377475,0.30644191178049757,2.391726369140625,2.4288714133869216,5.899416342768182,3.4087785741539123,0.019531,4.95,4.930469,-1.9956173286737813,0.07701268292436429
Run_2,83,1024,1024,0.021657637568359374,0.0056865910227692044,3.23373174602393e-05,0.02239175255540867,-0.0018311,0.03891,0.0407411,1.1242785021967352,-0.4854731358296052,0.000930870517578125,0.011322507197572974,0.00012819916923909183,0.011360708127559127,-0.058899,0.063324,0.122223,4.060421764009206,0.2779906395967068,2.33341745703125,2.425224489471503,5.881713824332312,3.365494146943432,-0.095215,4.9512,5.046415,-1.9845457701633993,0.12565085754465466
Run_2,84,1024,1024,0.021798903867187497,0.007677169541973675,5.893893217620829e-05,0.023111277376793575,-0.010223,0.057831,0.068054,3.4241328895362004,0.3614350923562309,0.0005873977734375003,0.009287717067579858,8.626168832741418e-05,0.00930627339334352,-0.038757,0.041351,0.080108,2.531084406579857,0.1858314379813759,2.364427595703125,2.4286164191262594,5.898177711249655,3.3894978339825084,0.026855,4.9463,4.919445,-1.9925272692972844,0.09935799077558935
Run_2,85,1024,1024,0.0212386126953125,0.00545457953978443,2.9752437955834923e-05,0.02192786143647675,0.0045776,0.044098,0.0395204,1.3178729421956934,0.357206528833419,-9.863908203124988e-05,0.00966442803251918,9.340116919574252e-05,0.00966493139469942,-0.032196,0.041962,0.074158,1.70834388828316,0.08230587839103744,2.355123927734375,2.4259817124872134,5.885387269322392,3.3811234796010305,0.023193,4.95,4.926807,-1.9887650713704743,0.10704396038646248
Run_2,86,1024,1024,0.02202853056640625,0.005840919793337386,3.4116344032200457e-05,0.022789745565655068,0.0010681,0.045776,0.044707899999999995,0.7260556627299146,-0.03314335944347847,0.0012078958398437502,0.009121958183795503,8.321012110691375e-05,0.009201583204363562,-0.045013,0.03891,0.083923,1.6562670411352398,-0.041944671897801315,2.4284014843749997,2.4280462405549343,5.895408546272949,3.434027127963268,0.023193,4.9475,4.924307,-1.9977341061942373,0.046988235780943896
Run_2,87,1024,1024,0.02143501279296875,0.005378121320535712,2.8924188938400796e-05,0.02209941090556793,0.0041199,0.0383,0.0341801,0.1256265082385113,-0.023033720693765202,-6.645535156250005e-05,0.009265552193432875,8.585045744922878e-05,0.009265790509340262,-0.065308,0.077209,0.142517,12.293665033237534,-0.23102627680306417,2.4694704501953124,2.429626613480721,5.903085480933797,3.4642993209769903,0.01709,4.9463,4.92921,-2.000355963818622,0.01423337536792938
Run_2,88,1024,1024,0.021152200839843753,0.005481169544679524,3.004321957752234e-05,0.021850831104253426,0.00045776,0.038452,0.03799424,0.4544766185162561,-0.2827547107888623,0.0007700879296875,0.010334936312225398,0.0001068109085777551,0.010363587409637913,-0.053101,0.052338,0.105439,2.644500164776015,0.45421838180436985,2.452899958984375,2.4285842237320154,5.898021331760035,3.451773390671175,0.014648,4.95,4.935352,-1.9988060143625184,0.027065619676571204
Run_2,89,1024,1024,0.02202063037109375,0.0058255702744155246,3.393726902215377e-05,0.022778178833315236,0.0019836,0.042725,0.0407414,0.4923353362012115,-0.1646704770631072,0.0008794593066406249,0.009431972706394993,8.896210913418009e-05,0.009472885400247218,-0.032959,0.037537,0.070496,1.2851806268994501,-0.15150365769309476,2.4472547236328124,2.4289495425899914,5.899795880448128,3.4480213982501966,0.023193,4.9487,4.925507,-1.9990037096396625,0.03175240529882394
Run_2,90,1024,1024,0.020682822470703126,0.006492379888948377,4.215099662242134e-05,0.02167787217364849,-0.0048828,0.040894,0.0457768,1.1744157268783635,-0.28434855163495315,-0.0003153184472656248,0.011876107678916628,0.0001410419336012225,0.011880292897248304,-0.053558,0.049896,0.103454,3.695652096252906,0.21974355906261825,2.3575965888671875,2.4268910863721302,5.8898003451125,3.3834984883919628,0.025635,4.95,4.924365,-1.9899413252527394,0.10631235698315926
Run_2,91,1024,1024,0.02204908271484375,0.004382941913606753,1.921017981805083e-05,0.022480485501520476,0.007782,0.036163,0.028381,0.16622682950442158,0.020442580186701434,0.0011816646484375,0.008973482646650016,8.052339080972898e-05,0.009050951450046339,-0.037231,0.041962,0.079193,1.5633038255853657,0.11229467610266745,2.33478302734375,2.4245558988821623,5.878471306804291,3.3659594607744068,0.024414,4.9512,4.926786,-1.9847935206776162,0.12458728239046041
Run_2,92,1024,1024,0.02133741494140625,0.0056290482823927864,3.168618456550918e-05,0.022067429867278516,0.0032043,0.039673,0.0364687,0.09719124285665348,-0.19703252991691486,0.00030293785156250007,0.012609557118957558,0.00015900093073625322,0.012613195553790582,-0.072021,0.057068,0.129089,4.1095335852114845,-0.4451393617882966,2.3699755009765626,2.4270471887481557,5.890558056410326,3.3922473276044354,0.020752,4.9451,4.924348,-1.9914218992259014,0.09523471335764892
Run_2,93,1024,1024,0.021271250576171873,0.009225433754154485,8.510862795229292e-05,0.023185657830361105,-0.014038,0.061798,0.075836,2.911185976195081,0.29340769558459223,0.00026122897460937493,0.010609937757607116,0.00011257077922029711,0.010613153150570879,-0.038452,0.042877,0.081329,1.0546049824752455,0.39635029260057225,2.373526234375,2.4253613725602428,5.8823777875073056,3.393523916634989,0.020752,4.95,4.929248,-1.9908396007637337,0.09310689580719722
Run_2,94,1024,1024,0.02227842333984375,0.005477276594156864,3.0000558888898615e-05,0.02294185488137769,0.0054932,0.043182,0.037688799999999995,0.5991897255551715,0.21068203953225637,0.0014592723339843748,0.010587576613350042,0.00011209677854355676,0.010687668327951094,-0.062256,0.072479,0.134735,5.661941788404845,0.28837797854642866,2.4541629228515625,2.4311821397952547,5.910646596859433,3.4544988419101776,0.023193,4.9451,4.921907,-2.0014414128214204,0.02524331877405595
